"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"907876722711830528","","","2017-09-13 08:00:52 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"907803862878130176","","","2017-09-13 03:11:21 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","20:11:09: Good morning! I just came back up from reboot!","","","",""
"901716079738683392","","","2017-08-27 08:00:41 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
"901353697648689152","","","2017-08-26 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"900991311209086976","","","2017-08-25 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"900628913830809600","","","2017-08-24 08:00:40 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:30: Good morning! I just came back up from reboot!","","","",""
"900266529085767680","","","2017-08-23 08:00:41 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:30: Good morning! I just came back up from reboot!","","","",""
"899904147146788864","","","2017-08-22 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"899541759276883968","","","2017-08-21 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"899179409541701632","","","2017-08-20 08:00:51 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:36: Good morning! I just came back up from reboot!","","","",""
"898816984342601729","","","2017-08-19 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:33: Good morning! I just came back up from reboot!","","","",""
"898454594614722561","","","2017-08-18 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"898092202898870272","","","2017-08-17 08:00:41 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
"897729820544700416","","","2017-08-16 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"897367427905761284","","","2017-08-15 08:00:41 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
"897005051180335105","","","2017-08-14 08:00:44 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:33: Good morning! I just came back up from reboot!","","","",""
"896642658231214080","","","2017-08-13 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:33: Good morning! I just came back up from reboot!","","","",""
"896280265026265089","","","2017-08-12 08:00:41 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"895917884244807680","","","2017-08-11 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:33: Good morning! I just came back up from reboot!","","","",""
"895555490754699269","","","2017-08-10 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"895193107167236096","","","2017-08-09 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"894830772447657985","","","2017-08-08 08:00:55 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:40: Good morning! I just came back up from reboot!","","","",""
"894468334183251968","","","2017-08-07 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:34: Good morning! I just came back up from reboot!","","","",""
"894106002533957632","","","2017-08-06 08:00:57 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:40: Good morning! I just came back up from reboot!","","","",""
"893743550734540800","","","2017-08-05 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"893381165251403776","","","2017-08-04 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"893018779986182144","","","2017-08-03 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:33: Good morning! I just came back up from reboot!","","","",""
"892656360768151552","","","2017-08-02 08:00:35 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:26: Good morning! I just came back up from reboot!","","","",""
"892294001168064512","","","2017-08-01 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
"891931616104206336","","","2017-07-31 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"891569196429066240","","","2017-07-30 08:00:35 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:24: Good morning! I just came back up from reboot!","","","",""
"891206808982831104","","","2017-07-29 08:00:35 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:24: Good morning! I just came back up from reboot!","","","",""
"890844447801393152","","","2017-07-28 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
"890482066881560576","","","2017-07-27 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:33: Good morning! I just came back up from reboot!","","","",""
"890119672691032065","","","2017-07-26 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
